Image ID,Pothole,Number of Potholes,Level,
pothole_image_27343,1,2,A,
pothole_image_27364,1,2,A,
pothole_image_27383,1,3,A,
pothole_image_27390,1,2,A,
pothole_image_27417,1,3,A,
pothole_image_2743,1,1,A,
pothole_image_2744,1,1,A,
pothole_image_27442,1,1,A,
pothole_image_2745,1,1,A,
pothole_image_2746,1,1,A,
pothole_image_2747,1,1,A,
pothole_image_2748,1,1,A,
pothole_image_27534,1,1,A,
pothole_image_27562,1,2,A,
pothole_image_27567,1,1,A,
pothole_image_2763,1,1,A,
pothole_image_2764,1,1,A,
pothole_image_27648,1,4,A,
pothole_image_2765,1,1,A,
pothole_image_27736,1,2,A,
pothole_image_27739,1,2,A,
pothole_image_27762,1,3,A,
pothole_image_2777,1,1,A,
pothole_image_27780,1,4,A,
pothole_image_2779,1,1,A,
pothole_image_2780,1,1,A,
pothole_image_27816,1,1,A,
pothole_image_27831,1,1,A,
pothole_image_27852,1,1,A,
pothole_image_27858,1,3,A,
pothole_image_27864,1,1,A,
pothole_image_27866,1,1,A,
pothole_image_27877,1,1,A,
pothole_image_27916,1,2,A,
pothole_image_27918,1,1,A,
pothole_image_27962,1,2,A,
pothole_image_2798,1,1,A,
pothole_image_27998,1,3,A,
pothole_image_28003,1,1,A,
pothole_image_2804,1,1,A,
pothole_image_2805,1,1,A,
pothole_image_28052,1,1,A,
pothole_image_28059,1,1,A,
pothole_image_28075,1,1,A,
pothole_image_2809,1,1,A,
pothole_image_2810,1,1,A,
pothole_image_2811,1,1,A,
pothole_image_2812,1,1,A,
pothole_image_28126,1,1,A,
pothole_image_2814,1,1,A,
pothole_image_2815,1,1,A,
pothole_image_2817,1,1,A,
pothole_image_28171,1,2,A,
pothole_image_2818,1,1,A,
pothole_image_28232,1,1,A,
pothole_image_2829,1,1,A,
pothole_image_28310,1,2,A,
pothole_image_28342,1,1,A,
pothole_image_2837,1,1,A,
pothole_image_2838,1,1,A,
pothole_image_28386,1,3,A,
pothole_image_28389,1,1,A,
pothole_image_2839,1,1,A,
pothole_image_28493,1,2,A,
pothole_image_28499,1,2,A,
pothole_image_2854,1,1,A,
pothole_image_2855,1,1,A,
pothole_image_28557,1,1,A,
pothole_image_2856,1,1,A,
pothole_image_2860,1,3,A,
pothole_image_2867,1,3,A,
pothole_image_2868,1,3,A,
pothole_image_2869,1,3,A,
pothole_image_28706,1,2,A,
pothole_image_2880,1,1,A,
pothole_image_2881,1,1,A,
pothole_image_2882,1,1,A,
pothole_image_28820,1,1,A,
pothole_image_2883,1,1,A,
pothole_image_2884,1,1,A,
pothole_image_2886,1,1,A,
pothole_image_28873,1,1,A,
pothole_image_28935,1,1,A,
pothole_image_28993,1,1,A,
pothole_image_2900,1,1,A,
pothole_image_2902,1,1,A,
pothole_image_2903,1,1,A,
pothole_image_2904,1,1,A,
pothole_image_2905,1,2,A,
pothole_image_29109,1,1,A,
pothole_image_29120,1,1,A,
pothole_image_2916,1,1,A,
pothole_image_2917,1,1,A,
pothole_image_29190,1,1,A,
pothole_image_29269,1,1,A,
pothole_image_29270,1,1,A,
pothole_image_29295,1,1,A,
pothole_image_2931,1,1,A,
pothole_image_2933,1,1,A,
pothole_image_2935,1,2,A,
pothole_image_2939,1,2,A,
pothole_image_29391,1,1,A,
pothole_image_29466,1,1,A,
pothole_image_29476,1,1,A,
pothole_image_2949,1,2,A,
pothole_image_29490,1,1,A,
pothole_image_2953,1,1,A,
pothole_image_29539,1,1,A,
pothole_image_2954,1,1,A,
pothole_image_2955,1,1,A,
pothole_image_29564,1,1,A,
pothole_image_2957,1,2,A,
pothole_image_2958,1,1,A,
pothole_image_29634,1,1,A,
pothole_image_29694,1,2,A,
pothole_image_29757,1,1,A,
pothole_image_29759,1,1,A,
pothole_image_29789,1,1,A,
pothole_image_29797,1,3,A,
pothole_image_29825,1,1,A,
pothole_image_29849,1,1,A,
pothole_image_2985,1,1,A,
pothole_image_2988,1,1,A,
pothole_image_2989,1,1,A,
pothole_image_2991,1,1,A,
pothole_image_29913,1,1,A,
pothole_image_2992,1,1,A,
pothole_image_3051,1,1,A,
pothole_image_3052,1,1,A,
pothole_image_3056,1,1,A,
pothole_image_3057,1,1,A,
pothole_image_3059,1,1,A,
pothole_image_3065,1,1,A,
pothole_image_3066,1,1,A,
pothole_image_3093,1,1,A,
pothole_image_3130,1,1,A,
pothole_image_3132,1,1,A,
pothole_image_3133,1,1,A,
pothole_image_3134,1,3,A,
pothole_image_3135,1,2,A,
pothole_image_3136,1,2,A,
pothole_image_3151,1,1,A,
pothole_image_3182,1,1,A,
pothole_image_3195,1,2,A,
pothole_image_3256,1,1,A,
pothole_image_3298,1,1,A,
pothole_image_3375,1,1,A,
pothole_image_3380,1,4,A,
pothole_image_3387,1,4,A,
pothole_image_3388,1,2,A,
pothole_image_3396,1,1,A,
pothole_image_3397,1,4,A,
pothole_image_3408,1,1,A,
pothole_image_3429,1,1,A,
pothole_image_3430,1,1,A,
pothole_image_3444,1,3,A,
pothole_image_3455,1,1,A,
pothole_image_3461,1,2,A,
pothole_image_3476,1,1,A,
pothole_image_3484,1,1,A,
pothole_image_3489,1,2,A,
pothole_image_3504,1,1,A,
pothole_image_3514,1,1,A,
pothole_image_3543,1,1,A,
pothole_image_3549,1,1,A,
pothole_image_3557,1,2,A,
pothole_image_3608,1,1,A,
pothole_image_3651,1,1,A,
pothole_image_3657,1,1,A,
pothole_image_3663,1,1,A,
pothole_image_3664,1,2,A,
pothole_image_3695,1,1,A,
pothole_image_3716,1,1,A,
pothole_image_3731,1,1,A,
pothole_image_3732,1,2,A,
pothole_image_3733,1,2,A,
pothole_image_3735,1,2,A,
pothole_image_3736,1,2,A,
pothole_image_3742,1,1,A,
pothole_image_3744,1,1,A,
pothole_image_3745,1,1,A,
pothole_image_3750,1,1,A,
pothole_image_3751,1,1,A,
pothole_image_3757,1,1,A,
pothole_image_3809,1,1,A,
pothole_image_3819,1,1,A,
pothole_image_3825,1,1,A,
pothole_image_3844,1,1,A,
pothole_image_3895,1,1,A,
pothole_image_3942,1,1,A,
pothole_image_3962,1,1,A,
pothole_image_3971,1,1,A,
pothole_image_3986,1,3,A,
pothole_image_3987,1,2,A,
pothole_image_3988,1,2,A,
pothole_image_3989,1,2,A,
pothole_image_3990,1,2,A,
pothole_image_3995,1,3,A,
pothole_image_4022,1,1,A,
pothole_image_4065,1,1,A,
pothole_image_4067,1,1,A,
pothole_image_4068,1,1,A,
pothole_image_4078,1,1,A,
pothole_image_4086,1,1,A,
pothole_image_4087,1,1,A,
pothole_image_4090,1,1,A,
pothole_image_4102,1,1,A,
pothole_image_4107,1,2,A,
pothole_image_4108,1,2,A,
pothole_image_4111,1,3,A,
pothole_image_4113,1,3,A,
pothole_image_4118,1,3,A,
pothole_image_4120,1,1,A,
pothole_image_4146,1,2,A,
pothole_image_4166,1,1,A,
pothole_image_4171,1,1,A,
pothole_image_4175,1,1,A,
pothole_image_418,1,1,A,
pothole_image_4181,1,2,A,
pothole_image_4184,1,1,A,
pothole_image_4203,1,1,A,
pothole_image_4285,1,1,A,
pothole_image_4289,1,1,A,
pothole_image_4294,1,1,A,
pothole_image_4375,1,1,A,
pothole_image_4381,1,1,A,
pothole_image_4387,1,1,A,
pothole_image_4392,1,1,A,
pothole_image_4406,1,1,A,
pothole_image_4417,1,1,A,
pothole_image_4425,1,1,A,
pothole_image_4429,1,1,A,
pothole_image_4442,1,1,A,
pothole_image_4445,1,2,A,
pothole_image_4459,1,1,A,
pothole_image_4461,1,1,A,
pothole_image_4467,1,1,A,
pothole_image_4473,1,1,A,
pothole_image_4476,1,1,A,
pothole_image_4478,1,1,A,
pothole_image_4481,1,1,A,
pothole_image_4505,1,1,A,
pothole_image_4508,1,1,A,
pothole_image_455,1,2,A,
pothole_image_4554,1,2,A,
pothole_image_4561,1,1,A,
pothole_image_4563,1,2,A,
pothole_image_4572,1,2,A,
pothole_image_4608,1,1,A,
pothole_image_4614,1,1,A,
pothole_image_4625,1,1,A,
pothole_image_4628,1,1,A,
pothole_image_4653,1,3,A,
pothole_image_4704,1,1,A,
pothole_image_4717,1,1,A,
pothole_image_4721,1,1,A,
pothole_image_4746,1,2,A,
pothole_image_4764,1,1,A,
pothole_image_4778,1,1,A,
pothole_image_4779,1,1,A,
pothole_image_4785,1,1,A,
pothole_image_4803,1,2,A,
pothole_image_4809,1,1,A,
pothole_image_4814,1,1,A,
pothole_image_4831,1,1,A,
pothole_image_4864,1,3,A,
pothole_image_4866,1,3,A,
pothole_image_4867,1,3,A,
pothole_image_4886,1,1,A,
pothole_image_4898,1,1,A,
pothole_image_4908,1,1,A,
pothole_image_5049,1,1,A,
pothole_image_5069,1,2,A,
pothole_image_5070,1,1,A,
pothole_image_5074,1,2,A,
pothole_image_5079,1,2,A,
pothole_image_5080,1,1,A,
pothole_image_5087,1,1,A,
pothole_image_5154,1,1,A,
pothole_image_5156,1,1,A,
pothole_image_5236,1,1,A,
pothole_image_5244,1,1,A,
pothole_image_5270,1,1,A,
pothole_image_5287,1,1,A,
pothole_image_5296,1,1,A,
pothole_image_5298,1,1,A,
pothole_image_5307,1,1,A,
pothole_image_5318,1,1,A,
pothole_image_5330,1,1,A,
pothole_image_5339,1,1,A,
pothole_image_5344,1,1,A,
pothole_image_5383,1,1,A,
pothole_image_5386,1,2,A,
pothole_image_5406,1,1,A,
pothole_image_5411,1,1,A,
pothole_image_5412,1,1,A,
pothole_image_5416,1,1,A,
pothole_image_5420,1,1,A,
pothole_image_5425,1,1,A,
pothole_image_5429,1,1,A,
pothole_image_5439,1,1,A,
pothole_image_5448,1,2,A,
pothole_image_5452,1,1,A,
pothole_image_5505,1,2,A,
pothole_image_5595,1,1,A,
pothole_image_5602,1,1,A,
pothole_image_5613,1,1,A,
pothole_image_5614,1,2,A,
pothole_image_5624,1,1,A,
pothole_image_5743,1,1,A,
pothole_image_5788,1,2,A,
pothole_image_5797,1,1,A,
pothole_image_5798,1,1,A,
pothole_image_5808,1,1,A,
pothole_image_5813,1,5,A,
pothole_image_5815,1,5,A,
pothole_image_5816,1,1,A,
pothole_image_5817,1,1,A,
pothole_image_5819,1,1,A,
pothole_image_5820,1,1,A,
pothole_image_5827,1,2,A,
pothole_image_5836,1,1,A,
pothole_image_5837,1,1,A,
pothole_image_5842,1,1,A,
pothole_image_5848,1,1,A,
pothole_image_5857,1,1,A,
pothole_image_5861,1,1,A,
pothole_image_5862,1,1,A,
pothole_image_5871,1,1,A,
pothole_image_5877,1,1,A,
pothole_image_5879,1,1,A,
pothole_image_5880,1,1,A,
pothole_image_5881,1,1,A,
pothole_image_5882,1,1,A,
pothole_image_5884,1,2,A,
pothole_image_5891,1,1,A,
pothole_image_5892,1,1,A,
pothole_image_5901,1,1,A,
pothole_image_5902,1,2,A,
pothole_image_5906,1,1,A,
pothole_image_5907,1,1,A,
pothole_image_5908,1,1,A,
pothole_image_5913,1,3,A,
pothole_image_5916,1,2,A,
pothole_image_5917,1,1,A,
pothole_image_5918,1,2,A,
pothole_image_5919,1,1,A,
pothole_image_5920,1,1,A,
pothole_image_5921,1,1,A,
pothole_image_5938,1,2,A,
pothole_image_5939,1,2,A,
pothole_image_5948,1,1,A,
pothole_image_5950,1,1,A,
pothole_image_5986,1,1,A,
pothole_image_5987,1,1,A,
pothole_image_5988,1,1,A,
pothole_image_5999,1,1,A,
pothole_image_6001,1,1,A,
pothole_image_6002,1,1,A,
pothole_image_6003,1,1,A,
pothole_image_6007,1,2,A,
pothole_image_6008,1,2,A,
pothole_image_6015,1,1,A,
pothole_image_6016,1,1,A,
pothole_image_6017,1,1,A,
pothole_image_6020,1,1,A,
pothole_image_6036,1,1,A,
pothole_image_6041,1,1,A,
pothole_image_6042,1,1,A,
pothole_image_6050,1,1,A,
pothole_image_6051,1,1,A,
pothole_image_6057,1,1,A,
pothole_image_6058,1,1,A,
pothole_image_6060,1,1,A,
pothole_image_6069,1,1,A,
pothole_image_6070,1,1,A,
pothole_image_6071,1,1,A,
pothole_image_6072,1,1,A,
pothole_image_6090,1,1,A,
pothole_image_6092,1,1,A,
pothole_image_6093,1,2,A,
pothole_image_6097,1,2,A,
pothole_image_6098,1,1,A,
pothole_image_6102,1,2,A,
pothole_image_6103,1,2,A,
pothole_image_6104,1,2,A,
pothole_image_6108,1,3,A,
pothole_image_6112,1,3,A,
pothole_image_6113,1,1,A,
pothole_image_6114,1,1,A,
pothole_image_6121,1,1,A,
pothole_image_6123,1,1,A,
pothole_image_6125,1,1,A,
pothole_image_6126,1,1,A,
pothole_image_6127,1,1,A,
pothole_image_6130,1,1,A,
pothole_image_6132,1,1,A,
pothole_image_6134,1,1,A,
pothole_image_6135,1,1,A,
pothole_image_6136,1,1,A,
pothole_image_6139,1,2,A,
pothole_image_6140,1,1,A,
pothole_image_6141,1,1,A,
pothole_image_6142,1,1,A,
pothole_image_6145,1,1,A,
pothole_image_6146,1,1,A,
pothole_image_6147,1,1,A,
pothole_image_6148,1,1,A,
pothole_image_6149,1,1,A,
pothole_image_6150,1,1,A,
pothole_image_6151,1,1,A,
pothole_image_6161,1,1,A,
pothole_image_6162,1,1,A,
pothole_image_6163,1,1,A,
pothole_image_6170,1,1,A,
pothole_image_6171,1,1,A,
pothole_image_6172,1,1,A,
pothole_image_6173,1,2,A,
pothole_image_6174,1,2,A,
pothole_image_6175,1,2,A,
pothole_image_6176,1,2,A,
pothole_image_6177,1,2,A,
pothole_image_6191,1,1,A,
pothole_image_6192,1,1,A,
pothole_image_6198,1,1,A,
pothole_image_6206,1,4,A,
pothole_image_6207,1,4,A,
pothole_image_6208,1,4,A,
pothole_image_6213,1,1,A,
pothole_image_6216,1,1,A,
pothole_image_6218,1,1,A,
pothole_image_6223,1,1,A,
pothole_image_6224,1,1,A,
pothole_image_6228,1,1,A,
pothole_image_623,1,3,A,
pothole_image_6231,1,1,A,
pothole_image_6236,1,1,A,
pothole_image_6237,1,1,A,
pothole_image_6238,1,1,A,
pothole_image_6251,1,1,A,
pothole_image_6252,1,1,A,
pothole_image_6254,1,1,A,
pothole_image_6269,1,1,A,
pothole_image_6270,1,1,A,
pothole_image_6275,1,1,A,
pothole_image_6276,1,1,A,
pothole_image_6280,1,1,A,
pothole_image_6281,1,1,A,
pothole_image_6282,1,1,A,
pothole_image_6283,1,1,A,
pothole_image_6284,1,1,A,
pothole_image_6285,1,1,A,
pothole_image_6286,1,1,A,
pothole_image_6287,1,1,A,
pothole_image_6319,1,1,A,
pothole_image_6320,1,1,A,
pothole_image_6321,1,2,A,
pothole_image_6323,1,2,A,
pothole_image_6324,1,1,A,
pothole_image_6332,1,1,A,
pothole_image_6337,1,1,A,
pothole_image_6338,1,1,A,
pothole_image_6339,1,1,A,
pothole_image_6347,1,1,A,
pothole_image_6348,1,1,A,
pothole_image_6359,1,1,A,
pothole_image_6364,1,1,A,
pothole_image_6366,1,1,A,
pothole_image_6370,1,1,A,
pothole_image_6371,1,1,A,
pothole_image_6422,1,1,A,
pothole_image_6437,1,1,A,
pothole_image_6442,1,1,A,
pothole_image_6444,1,1,A,
pothole_image_6445,1,1,A,
pothole_image_6446,1,1,A,
pothole_image_6447,1,1,A,
pothole_image_6449,1,1,A,
pothole_image_6464,1,2,A,
pothole_image_6471,1,1,A,
pothole_image_6473,1,1,A,
pothole_image_6474,1,1,A,
pothole_image_6478,1,1,A,
pothole_image_6481,1,1,A,
pothole_image_6491,1,1,A,
pothole_image_6528,1,1,A,
pothole_image_6529,1,1,A,
pothole_image_6536,1,1,A,
pothole_image_6537,1,1,A,
pothole_image_6561,1,1,A,
pothole_image_6562,1,1,A,
pothole_image_6569,1,1,A,
pothole_image_6585,1,1,A,
pothole_image_6636,1,1,A,
pothole_image_6652,1,1,A,
pothole_image_6679,1,1,A,
pothole_image_6685,1,1,A,
pothole_image_6686,1,1,A,
pothole_image_6688,1,1,A,
pothole_image_6694,1,1,A,
pothole_image_6701,1,1,A,
pothole_image_6702,1,1,A,
pothole_image_6703,1,1,A,
pothole_image_6714,1,2,A,
pothole_image_6715,1,2,A,
pothole_image_6720,1,3,A,
pothole_image_6726,1,1,A,
pothole_image_6734,1,1,A,
pothole_image_6735,1,1,A,
pothole_image_6740,1,3,A,
pothole_image_6741,1,3,A,
pothole_image_6743,1,3,A,
pothole_image_6753,1,2,A,
pothole_image_6761,1,1,A,
pothole_image_6762,1,1,A,
pothole_image_6794,1,1,A,
pothole_image_6795,1,1,A,
pothole_image_6798,1,1,A,
pothole_image_6811,1,1,A,
pothole_image_6812,1,1,A,
pothole_image_682,1,1,A,
pothole_image_6823,1,1,A,
pothole_image_6824,1,1,A,
pothole_image_6853,1,3,A,
pothole_image_6854,1,3,A,
pothole_image_6856,1,3,A,
pothole_image_6857,1,1,A,
pothole_image_6884,1,2,A,
pothole_image_6885,1,2,A,
pothole_image_6895,1,1,A,
pothole_image_6898,1,1,A,
pothole_image_6900,1,1,A,
pothole_image_6909,1,1,A,
pothole_image_6911,1,1,A,
pothole_image_6912,1,1,A,
pothole_image_6915,1,1,A,
pothole_image_6918,1,1,A,
pothole_image_6933,1,1,A,
pothole_image_6934,1,1,A,
pothole_image_6935,1,1,A,
pothole_image_6936,1,1,A,
pothole_image_6938,1,1,A,
pothole_image_6976,1,3,A,
pothole_image_6980,1,3,A,
pothole_image_6987,1,1,A,
pothole_image_7000,1,1,A,
pothole_image_7001,1,1,A,
pothole_image_7009,1,1,A,
pothole_image_7017,1,1,A,
pothole_image_7018,1,1,A,
pothole_image_7019,1,1,A,
pothole_image_7089,1,1,A,
pothole_image_7090,1,1,A,
pothole_image_7106,1,3,A,
pothole_image_7107,1,3,A,
pothole_image_7111,1,1,A,
pothole_image_7114,1,3,A,
pothole_image_7130,1,1,A,
pothole_image_7131,1,1,A,
pothole_image_7136,1,1,A,
pothole_image_7137,1,1,A,
pothole_image_7138,1,1,A,
pothole_image_7139,1,1,A,
pothole_image_7159,1,1,A,
pothole_image_7160,1,1,A,
pothole_image_7161,1,1,A,
pothole_image_7167,1,1,A,
pothole_image_7187,1,1,A,
pothole_image_7217,1,1,A,
pothole_image_7219,1,1,A,
pothole_image_7229,1,1,A,
pothole_image_7249,1,2,A,
pothole_image_7250,1,2,A,
pothole_image_7257,1,1,A,
pothole_image_7260,1,1,A,
pothole_image_7261,1,2,A,
pothole_image_7262,1,1,A,
pothole_image_7269,1,1,A,
pothole_image_7270,1,1,A,
pothole_image_7274,1,1,A,
pothole_image_7277,1,2,A,
pothole_image_7278,1,2,A,
pothole_image_7312,1,1,A,
pothole_image_7313,1,1,A,
pothole_image_7314,1,1,A,
pothole_image_7340,1,1,A,
pothole_image_7341,1,1,A,
pothole_image_7343,1,1,A,
pothole_image_7344,1,1,A,
pothole_image_7345,1,1,A,
pothole_image_7346,1,1,A,
pothole_image_7371,1,1,A,
pothole_image_7372,1,1,A,
pothole_image_7373,1,1,A,
pothole_image_7381,1,1,A,
pothole_image_7382,1,1,A,
pothole_image_7385,1,3,A,
pothole_image_7388,1,3,A,
pothole_image_7395,1,1,A,
pothole_image_7396,1,1,A,
pothole_image_7407,1,1,A,
pothole_image_7412,1,3,A,
pothole_image_7414,1,3,A,
pothole_image_7415,1,3,A,
pothole_image_7446,1,1,A,
pothole_image_7447,1,1,A,
pothole_image_7448,1,1,A,
pothole_image_7466,1,1,A,
pothole_image_7469,1,1,A,
pothole_image_7470,1,1,A,
pothole_image_7477,1,1,A,
pothole_image_7478,1,1,A,
pothole_image_7479,1,1,A,
pothole_image_7480,1,1,A,
pothole_image_7483,1,1,A,
pothole_image_7484,1,1,A,
pothole_image_7495,1,1,A,
pothole_image_7507,1,1,A,
pothole_image_7508,1,1,A,
pothole_image_751,1,1,A,
pothole_image_7512,1,1,A,
pothole_image_7533,1,1,A,
pothole_image_7534,1,1,A,
pothole_image_7558,1,1,A,
pothole_image_7565,1,1,A,
pothole_image_7566,1,1,A,
pothole_image_7572,1,3,A,
pothole_image_7588,1,1,A,
pothole_image_7601,1,2,A,
pothole_image_7604,1,1,A,
pothole_image_7605,1,1,A,
pothole_image_7612,1,1,A,
pothole_image_7613,1,1,A,
pothole_image_7648,1,1,A,
pothole_image_7649,1,1,A,
pothole_image_7652,1,1,A,
pothole_image_7654,1,1,A,
pothole_image_7659,1,1,A,
pothole_image_7662,1,1,A,
pothole_image_7663,1,1,A,
pothole_image_7667,1,1,A,
pothole_image_7674,1,1,A,
pothole_image_7676,1,1,A,
pothole_image_7722,1,2,A,
pothole_image_7723,1,2,A,
pothole_image_7732,1,1,A,
pothole_image_7733,1,1,A,
pothole_image_7734,1,1,A,
pothole_image_7749,1,2,A,
pothole_image_7752,1,2,A,
pothole_image_7766,1,3,A,
pothole_image_7770,1,1,A,
pothole_image_7771,1,1,A,
pothole_image_7772,1,1,A,
pothole_image_7798,1,2,A,
pothole_image_7799,1,1,A,
pothole_image_7800,1,1,A,
pothole_image_7801,1,1,A,
pothole_image_7809,1,1,A,
pothole_image_7818,1,1,A,
pothole_image_7820,1,1,A,
pothole_image_7821,1,1,A,
pothole_image_7822,1,1,A,
pothole_image_7823,1,1,A,
pothole_image_7824,1,1,A,
pothole_image_7850,1,1,A,
pothole_image_7873,1,1,A,
pothole_image_7874,1,1,A,
pothole_image_7880,1,1,A,
pothole_image_7888,1,1,A,
pothole_image_7889,1,1,A,
pothole_image_7893,1,1,A,
pothole_image_7894,1,1,A,
pothole_image_7895,1,1,A,
pothole_image_7906,1,1,A,
pothole_image_7925,1,1,A,
pothole_image_7927,1,1,A,
pothole_image_7960,1,1,A,
pothole_image_7964,1,3,A,
pothole_image_7966,1,3,A,
pothole_image_7969,1,1,A,
pothole_image_797,1,1,A,
pothole_image_7970,1,1,A,
pothole_image_7986,1,1,A,
pothole_image_7989,1,1,A,
pothole_image_7990,1,1,A,
pothole_image_8006,1,1,A,
pothole_image_8007,1,1,A,
pothole_image_8008,1,1,A,
pothole_image_8010,1,1,A,
pothole_image_8011,1,1,A,
pothole_image_8013,1,1,A,
pothole_image_8014,1,1,A,
pothole_image_8015,1,1,A,
pothole_image_8021,1,3,A,
pothole_image_8022,1,3,A,
pothole_image_8023,1,3,A,
pothole_image_8043,1,1,A,
pothole_image_8057,1,1,A,
pothole_image_8058,1,1,A,
pothole_image_8059,1,1,A,
pothole_image_8070,1,1,A,
pothole_image_8072,1,1,A,
pothole_image_8074,1,1,A,
pothole_image_8111,1,1,A,
pothole_image_8115,1,1,A,
pothole_image_8116,1,1,A,
pothole_image_8138,1,1,A,
pothole_image_8139,1,1,A,
pothole_image_8140,1,1,A,
pothole_image_8141,1,1,A,
pothole_image_8162,1,1,A,
pothole_image_8163,1,1,A,
pothole_image_8166,1,1,A,
pothole_image_8167,1,1,A,
pothole_image_8178,1,1,A,
pothole_image_8179,1,1,A,
pothole_image_8185,1,1,A,
pothole_image_8187,1,1,A,
pothole_image_8188,1,1,A,
pothole_image_8193,1,1,A,
pothole_image_8195,1,1,A,
pothole_image_8209,1,2,A,
pothole_image_8222,1,2,A,
pothole_image_8231,1,1,A,
pothole_image_8232,1,1,A,
pothole_image_8233,1,1,A,
pothole_image_8234,1,1,A,
pothole_image_8235,1,2,A,
pothole_image_8236,1,1,A,
pothole_image_8243,1,1,A,
pothole_image_8265,1,1,A,
pothole_image_8267,1,2,A,
pothole_image_8268,1,2,A,
pothole_image_8298,1,1,A,
pothole_image_8299,1,1,A,
pothole_image_8300,1,1,A,
pothole_image_8301,1,1,A,
pothole_image_8305,1,1,A,
pothole_image_8307,1,1,A,
pothole_image_8308,1,1,A,
pothole_image_8309,1,1,A,
pothole_image_8310,1,1,A,
pothole_image_8315,1,1,A,
pothole_image_8316,1,1,A,
pothole_image_8337,1,1,A,
pothole_image_8340,1,1,A,
pothole_image_8345,1,1,A,
pothole_image_8346,1,1,A,
pothole_image_8347,1,1,A,
pothole_image_8367,1,1,A,
pothole_image_8368,1,1,A,
pothole_image_8370,1,2,A,
pothole_image_8376,1,1,A,
pothole_image_8377,1,1,A,
pothole_image_8378,1,1,A,
pothole_image_8379,1,1,A,
pothole_image_8380,1,1,A,
pothole_image_8381,1,1,A,
pothole_image_8382,1,1,A,
pothole_image_8385,1,2,A,
pothole_image_8386,1,1,A,
pothole_image_8387,1,1,A,
pothole_image_8389,1,1,A,
pothole_image_8392,1,2,A,
pothole_image_8393,1,2,A,
pothole_image_8394,1,1,A,
pothole_image_8399,1,1,A,
pothole_image_8401,1,3,A,
pothole_image_8419,1,1,A,
pothole_image_8421,1,1,A,
pothole_image_8422,1,1,A,
pothole_image_8429,1,1,A,
pothole_image_8431,1,1,A,
pothole_image_8435,1,1,A,
pothole_image_8440,1,1,A,
pothole_image_8442,1,1,A,
pothole_image_8445,1,1,A,
pothole_image_8446,1,1,A,
pothole_image_8453,1,3,A,
pothole_image_8456,1,1,A,
pothole_image_8464,1,1,A,
pothole_image_8465,1,1,A,
pothole_image_8470,1,1,A,
pothole_image_8474,1,1,A,
pothole_image_8477,1,1,A,
pothole_image_8478,1,1,A,
pothole_image_8484,1,2,A,
pothole_image_8487,1,1,A,
pothole_image_8501,1,1,A,
pothole_image_8506,1,1,A,
pothole_image_8512,1,1,A,
pothole_image_8515,1,1,A,
pothole_image_8525,1,1,A,
pothole_image_8527,1,1,A,
pothole_image_8549,1,1,A,
pothole_image_8555,1,1,A,
pothole_image_8558,1,1,A,
pothole_image_8570,1,1,A,
pothole_image_8574,1,3,A,
pothole_image_8582,1,1,A,
pothole_image_8583,1,1,A,
pothole_image_8584,1,1,A,
pothole_image_8592,1,2,A,
pothole_image_8596,1,1,A,
pothole_image_8610,1,1,A,
pothole_image_8614,1,1,A,
pothole_image_8627,1,2,A,
pothole_image_8630,1,1,A,
pothole_image_8643,1,2,A,
pothole_image_8644,1,1,A,
pothole_image_8652,1,1,A,
pothole_image_8653,1,1,A,
pothole_image_8655,1,1,A,
pothole_image_8666,1,1,A,
pothole_image_8667,1,2,A,
pothole_image_8678,1,1,A,
pothole_image_8680,1,2,A,
pothole_image_8692,1,1,A,
pothole_image_8693,1,1,A,
pothole_image_8706,1,1,A,
pothole_image_8717,1,2,A,
pothole_image_8730,1,2,A,
pothole_image_8734,1,1,A,
pothole_image_8764,1,1,A,
pothole_image_8765,1,1,A,
pothole_image_8766,1,1,A,
pothole_image_8770,1,1,A,
pothole_image_8773,1,2,A,
pothole_image_8776,1,1,A,
pothole_image_8781,1,1,A,
pothole_image_8784,1,1,A,
pothole_image_8789,1,1,A,
